dataset,split,gp_r2,xgb_r2,ffnn_r2,gp_rmse,xgb_rmse,ffnn_rmse
A2a,RND_00,0.7528139331752867,0.5635890931697954,0.6986929176206337,0.6752397552622171,0.8972093859492809,0.7455052055016136
A2a,RND_01,0.5953497760905662,0.21409866369735175,0.47520718057871714,0.8561760821522123,1.1931834268814696,0.9750281197106234
A2a,RND_02,0.6178800543700693,0.39474225031524035,0.5427280688450322,0.8093095334133268,1.018556165665864,0.8853236676819247
A2a,RND_03,0.6887495468941649,0.6873821485786815,0.6431473155166718,0.675123748453623,0.6766051139725483,0.7228910920409675
A2a,RND_04,0.4969126730972042,-0.02754564335375953,0.315572629309938,0.6333643711138129,0.9051748978266925,0.7387468209699642
A2a,RND_05,0.8135948427064739,0.7651207704131766,0.7965244811006209,0.47014333737030223,0.5277443966065741,0.4911989234514075
A2a,RND_06,0.5937813673567467,0.5370495170636049,0.5248642391775535,0.8304499742019339,0.8865450855616178,0.8981366424882946
A2a,RND_07,0.8022527390593903,0.5867818143903962,0.6699933093544672,0.505935915501349,0.7313579476020042,0.6535843499108602
A2a,RND_08,0.4910184270615664,0.372690841763746,0.4432160791128533,0.7396653769294164,0.8211548729825713,0.773619847105722
A2a,RND_09,0.5130856124718345,0.3321335739020145,0.3740630421262754,0.726201023336899,0.8505020383244031,0.8233715377682997
A2a,SCAF_00,0.012975648261492445,-0.3013526528467665,-0.09523101933661615,1.044127613051152,1.198911561675991,1.099872934663086
A2a,SCAF_01,0.37440132153676053,0.3863785186381117,-0.015330077697598643,0.6901157151551163,0.6834775960439929,0.8791796593468988
A2a,SCAF_02,0.5977982980338175,0.7579983074413128,0.7487721902193373,1.0593749838864603,0.8217447970379331,0.837262456107517
A2a,SCAF_03,0.2876273125403258,-0.2809692470313718,0.3443804125057689,0.8409768783410244,1.127716090872383,0.8067823444389889
A2a,SCAF_04,0.6421419525200449,0.6851892485022911,0.7108572511737037,1.0404713558621042,0.9758869548607779,0.9352568275526942
A2a,SCAF_05,0.4253178696797848,0.32499374356752053,0.4771070467271207,0.6765328739435825,0.7332109752604138,0.6453294021632002
A2a,SCAF_06,0.2171754030343903,0.06764545205898853,0.10528250138943496,0.9969945391062358,1.0880556157373298,1.0658682203917629
A2a,SCAF_07,0.4419771845423406,0.7576419944739697,0.6208121873150153,1.3070802398796775,0.8614001758349703,1.0774657065231326
A2a,SCAF_08,0.16901829284551073,0.09536337230493641,0.19617599972874789,1.0369165070414132,1.081895066467916,1.0198317791800628
A2a,SCAF_09,0.35682954598847816,-0.24075751956378433,0.28425778814436076,0.8349054540199177,1.159625383581633,0.8807498357140879
ABL1,RND_00,0.51829174338018,0.3835655450717985,0.4300209485839517,0.7965398169698467,0.901070760857735,0.8664527648647382
ABL1,RND_01,0.584455541827854,0.4516984178037027,0.5137817892025526,0.6697577600032624,0.7693407850913324,0.7244770245820586
ABL1,RND_02,0.5672347839985334,0.48617890837436284,0.5724286814223813,0.7786904554497556,0.8484859239606736,0.7740035645485125
ABL1,RND_03,0.46505613373886934,0.3432314066394123,0.395786900122128,0.8030340186155746,0.8897869373782904,0.8534437570561547
ABL1,RND_04,0.541825554848677,0.48044444672335573,0.36238622666603326,0.7179197055264448,0.7644981491586262,0.846913952422357
ABL1,RND_05,0.4476918507755513,0.38804887285628853,0.33991219157774655,0.8085720450974653,0.8511113189144687,0.8839523454421415
ABL1,RND_06,0.5474432256370263,0.37097363332075206,0.48963019305789557,0.783639762208948,0.9238774224481721,0.8321898528731408
ABL1,RND_07,0.5332786941913563,0.37124071533669356,0.4220557324891694,0.7427996257701823,0.8621544386411895,0.8265818084935447
ABL1,RND_08,0.5606793753856796,0.31998194827573834,0.47878978715926734,0.7230405864511416,0.8995640702947338,0.7875503674847939
ABL1,RND_09,0.5112876481135222,0.38486823059980957,0.4105894332399962,0.7705039044593406,0.8644348447528047,0.8461690664498525
ABL1,SCAF_00,0.2751163593106575,0.12736511787222604,0.14243731882565025,0.8383929744501102,0.9198770115845474,0.9118983245388037
ABL1,SCAF_01,0.4598833916904017,0.33289151826627394,0.3519888696206088,0.7922901065342953,0.8805189319595199,0.8678240861988927
ABL1,SCAF_02,0.4557432040205184,0.4046678149166192,0.3827926392384716,0.7358669578364094,0.7696212549386799,0.7836333681948293
ABL1,SCAF_03,0.43725132178877246,0.30983599204917167,0.44507963844148657,0.7937642768345349,0.8790436912948482,0.7882239708966216
ABL1,SCAF_04,0.4811123439134304,0.47351787304184334,0.42509129825362935,0.9137167546539244,0.9203790723099902,0.9617769398860722
ABL1,SCAF_05,0.35878749047093816,0.2812498927439103,0.41229298419277716,1.0165065903373929,1.0762128337300745,0.9731720852186655
ABL1,SCAF_06,0.3086730649665689,0.07890142978524572,0.29035390143789996,0.9139511565318785,1.0549558915917423,0.9259811747256725
ABL1,SCAF_07,0.2916973345180788,0.3083950740694623,0.4186844437006163,1.0321621908221987,1.019923379693898,0.9350707689559563
ABL1,SCAF_08,0.3675660036483819,0.27773446488582454,0.27119945753581653,0.9725016970056639,1.039276746267174,1.0439678102133723
